create_Date,last_update,Price,sales,app_name,Created_by
15-Dec-16, 15 Dec 16,$17,10,NoShave - Beard & Mustache Photo Editor APP Template,MediaLabLK
11-Oct-14, 11 Oct 14,$15,2,Twitter Magic, Newsfeed messages into a live data
05-May-14, 5 May 14,$12,3,Shashi Gallery Lib,SmartSol
22-Jan-14, 30 Aug 15,$12,155,Gallery module with AdMob/Analytics,CreativeForm
29-Feb-12, 28 Feb 12,$12,10,Squares Gallery Slider,djcharon
