create_Date,last_update,Price,sales,app_name,Created_by
11-Sep-18, 10 Sep 18,$25,2,4 Pic 1 Word Trivia Puzzle Game For IOS + Best Guess The Logo Quiz Game For Kids,iQueen
11-Sep-18, 10 Sep 18,$28,2,2 Pic 1 Word Puzzle Game + Guess The Word Puzzle For IOS,iQueen
11-Sep-18, 10 Sep 18,$24,3,Spin to fit - Fun Arcade Game IOS Template + easy to reskine + AdMob,KartoFun
11-Sep-18, 10 Sep 18,$24,9,NewsZine - iOS | A complete News / Magazine App | Wordpress Plugin Included,webandcrafts
11-Sep-18, 17 Sep 18,$49,2,Fishing Madness,TapTapStudio
11-Sep-18, 27 Sep 18,$14,0,Tower Tumbler,McGeeTechnologies
11-Sep-18, 10 Sep 18,$14,0,Cube Jump,McGeeTechnologies
11-Sep-18, 10 Sep 18,$10,1,Manopola,aornano
05-Sep-18, 31 Jan 19,$39,14,WallUp | iOS Social Wallpapers Application,xscoder
05-Sep-18, 4 Mar 19,$68,74,NearbyStores iOS - Offers,
05-Sep-18, 5 Sep 18,$19,5,Crazy Cube (IOS) Fun Arcade Game Template + easy to reskine + AdMob,KartoFun
05-Sep-18, 5 Sep 18,$24,8,Real-time Chat App Using Socket IO (IOS - Swift 4),GoGoingz
05-Sep-18, 6 Jan 19,$999,20,Instasocial IOS App - An Instagram like social media app with creative filters and editing tools,bsetec
29-Aug-18, 29 Aug 18,$14,3,Frozen Skater -  Adventure Game Template,ProdApps
29-Aug-18, 31 Jan 19,$41,9,Eventik | iOS Social Events Application,xscoder
29-Aug-18, 23 Feb 19,$164,17,Samneang Music IOS Streaming - Swift,lyheangibell
29-Aug-18, 29 Aug 18,$49,3,Leprechaun Island - Android Studio Game + Admob,ProdApps
29-Aug-18, 29 Aug 18,$22,4,Jumping Ball - IOS XCODE Source + Buildbox Template,zahragames
29-Aug-18, 18 Sep 18,$49,0,Shoot Time,TapTapStudio
22-Aug-18, 22 Aug 18,$40,8,Coin change - iOS Cryptocurrency Exchange Template,itechtheme
22-Aug-18, 22 Aug 18,$24,4,Kids Magic Doodles - Colorful Kids Drawing,elsnertechnologies
22-Aug-18, 22 Aug 18,$15,0,Save Boat,OrangeStudioMain
22-Aug-18, 22 Aug 18,$25,8,Radio & Chat single station (iOS),Appteve
22-Aug-18, 29 Aug 18,$19,6,Game three in a row of crash monsters - Swift 3,
15-Aug-18, 15 Aug 18,$100,2,Tanks Vs Zombies Advanced Starter Kit - iOS,CrazySami
15-Aug-18, 15 Aug 18,$34,6,phpSocial iOS Application,SocialAddons
15-Aug-18, 14 Jan 19,$3599,1,[WHITE Label] iTranslate Live Pro - Instant Speech & Text Translation,MisterGrizzly
15-Aug-18, 15 Aug 18,$18,1,IOS UIKit Theme,viktord
15-Aug-18, 15 Aug 18,$34,8,Sngine iOS Application,SocialAddons
08-Aug-18, 6 Jan 19,$38,5,iPhone Native eCommerce Mobile Application with Woo commerce Admin,freebizoffer
08-Aug-18, 8 Aug 18,$34,72,WP News Blog - Native iOS App for WordPress,itechnotion
08-Aug-18, 18 Sep 18,$49,4,Ship Slide,TapTapStudio
08-Aug-18, 8 Aug 18,$34,17,Wowonder iOS Application,SocialAddons
08-Aug-18, 15 Aug 18,$299,1,Arabic OCR Text Recognition Framework for iOS,MisterGrizzly
06-Aug-18, 5 Aug 18,$25,4,Jump + Admob ( XCODE) Easy Reskin,sananmammadov
30-Jul-18, 16 Sep 18,$34,22,Online + Offline iOS Audio Player,AditeTechnologies
30-Jul-18, 30 Jul 18,$38,9,Play Quiz (Material Design) iPhone with Admob,arkayapps
30-Jul-18, 12 Dec 18,$99,135,CiyaShop Native iOS Application based on WooCommerce,Potenzaglobalsolutions
27-Jul-18, 13 Feb 19,$49,34,Bazaar | iOS Social Listings Shopping Application,xscoder
27-Jul-18, 27 Jul 18,$19,6,Sniper 3D: City Apocalypse (Unity3D iOS game + Admob Ads),electricpunch1
27-Jul-18, 27 Jul 18,$43,2,Color Bounce - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps
27-Jul-18, 30 Jul 18,$20,1,Mini Zombie Boy - Xcode Project & Buildbox Game Template,RgzStudioTeam
27-Jul-18, 27 Jul 18,$20,4,Forest Hunter - Game Adventure - XCODE,aminokee
27-Jul-18, 27 Jul 18,$29,11,WooOrders - Woocommerce Order Manager For Mobile Written in Swift 4 Xcode IOS,agordn
27-Jul-18, 27 Jul 18,$9,2,Polar UFO,OrangeStudioMain
27-Jul-18, 27 Jul 18,$59,0,SNAKE VS BLOCKS 2 WITH ADMOB - IOS XCODE FILE,DiaaAldeen
27-Jul-18, 27 Jul 18,$29,2,Ghost up - new challenging game,sananmammadov
23-Jul-18, 20 Feb 19,$304,8,Delivery Management & Package Tracker App Development for iOS,freebizoffer
16-Jul-18, 16 Jul 18,$39,4,Uppy Tap - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps
16-Jul-18, 15 Aug 18,$34,36,City Directory iOS Native App,itechnotion
13-Jul-18, 13 Jul 18,$16,2,Fiora Portfolio iOS,Maverics
13-Jul-18, 13 Jul 18,$29,8,Slow Fast Motion Video Editor,IBLInfotech
13-Jul-18, 13 Jul 18,$29,2,Switchy Cups - Buildbox Template,Crevasse
10-Jul-18, 10 Jul 18,$20,12,My Quiz App V2,Kvtmi
10-Jul-18, 10 Jul 18,$40,7,Sky Passage - Buildbox Template,Crevasse
10-Jul-18, 18 Feb 19,$69,14,Gigs (Services Marketplace) - iOS Version | Fiverr Clone,dreamguys
10-Jul-18, 10 Sep 18,$73,5,Conveyor - IOS Service Management App,samyotech
06-Jul-18, 6 Jul 18,$25,4,Pre School Thinking Game + Best Kids Education Game + IOS,iQueen
06-Jul-18, 6 Jul 18,$299,4,BLACK BOX - Unity game for iOS,TapTapStudio
06-Jul-18, 24 Oct 18,$34,8,iMoney : Money Manager,elsnertechnologies
02-Jul-18, 1 Jul 18,$19,1,Viking Smash - High graphics  ( IOS Xcode + AdMob ),aminokee
02-Jul-18, 1 Jul 18,$25,0,Jumpy Islands,WhaleGames
02-Jul-18, 1 Jul 18,$35,1,Word Search Detective App With CMS & AdMob - iOS,INVEDION
02-Jul-18, 12 Oct 18,$69,45,Listingo - Service Providers,
02-Jul-18, 1 Jul 18,$23,1,Atlantis Ruins ( IOS Xcode + AdMob ),aminokee
02-Jul-18, 31 Jan 19,$49,28,Pikky | iOS iPhone Social Media Application,xscoder
28-Jun-18, 21 Feb 19,$73,54,Hire for Work - Fab Artist iPhone,samyotech
28-Jun-18, 27 Jun 18,$34,11,Universal Translator - iOS,elsnertechnologies
28-Jun-18, 27 Jun 18,$15,0,Hungry Cat - Unity Project,OrangeStudioMain
28-Jun-18, 27 Jun 18,$499,3,Music Lover,vietgameplay
28-Jun-18, 10 Jul 18,$19,1,Doggies iOS Game Template With Admob Interstitial Ads,hobiron
28-Jun-18, 27 Jun 18,$49,2,Buildbox Demo Docs (BBDoc) Starter Kit Templates #2,DeadCoolApps
21-Jun-18, 21 Jun 18,$26,6,E-Commerce UI Kit,AditeTechnologies
21-Jun-18, 27 Jun 18,$29,0,Trading Charts View - Your trading view charts on Mobile,MisterGrizzly
21-Jun-18, 21 Jun 18,$29,9,Mega Bundle 4 Games - iOS Xcode + Buildbox,zahragames
21-Jun-18, 27 Jun 18,$39,1,World Cup 2018 Training + Admob + IOS Project + Buildbox Project + Easy to Reskin,jcpps
18-Jun-18, 18 Jun 18,$24,2,Super Lucky Fox adventure Game,aminokee
18-Jun-18, 18 Jun 18,$18,21,Vstream - iOS Video Streaming Application,webandcrafts
18-Jun-18, 18 Jun 18,$15,2,Meteor Madness  buildbox template ios and android,Fastgag
18-Jun-18, 7 Jul 18,$32,7,Online Story Template for iOS with PHP Admin,ExpressTemplate
18-Jun-18, 2 Dec 18,$19,5,Ytuber - iOs Youtube Channel,yeyetiti38
18-Jun-18, 18 Jun 18,$25,0,Gatekeeper - One Hour Reskin, Swift 4 Ready
18-Jun-18, 18 Jun 18,$49,0,Buildbox Demo Docs (BBDoc) Starter Kit Templates,DeadCoolApps
11-Jun-18, 11 Jun 18,$18,0,Ramadan Run 2 Android IOS Game Template,BBStore
11-Jun-18, 11 Jun 18,$18,3,Snow Boom Eskimo Run +New Ready For Publish,aminokee
11-Jun-18, 11 Jun 18,$19,2,MyGym - Fitness Gym App for Coaches,
06-Jun-18, 10 Jul 18,$29,1,Lego Land iOS Game Template With Admob Interstitial Ads,hobiron
06-Jun-18, 6 Jun 18,$29,0,Sky Way iOS Game Template With Admob Interstitial Ads,hobiron
06-Jun-18, 10 Jul 18,$28,7,Best Kids Trivia Game + Any Idea Who Am I? + Guess The Words,iQueen
06-Jun-18, 6 Jun 18,$28,0,Ballon Keeper + Template Buildbox + Xcode9,aminokee
06-Jun-18, 12 Jan 19,$96,8,Ebook - Manga iOS,suusoft
06-Jun-18, 6 Jun 18,$999,0,Mobile Pet - A Little Friend in Your Pocket - IOS 11,
06-Jun-18, 6 Jun 18,$99,0,Drop Block - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps
06-Jun-18, 6 Jun 18,$29,3,Circle Games Template for IOS With Admob Interstitial IAP Remove Ads Purchase,hobiron
30-May-18, 4 Mar 19,$79,259,AdForest - Classified Native IOS App,scriptsbundle
27-May-18, 27 May 18,$18,3,KST Chart,kPorscheAter
27-May-18, 27 May 18,$19,17,OrderTaxi Driver - Ready UBER like driver-side application,XPandaApps
27-May-18, 27 May 18,$23,2,Switch Sides - Buildbox Game - Template Included + Xcode Project - iOS,gamexlab31
27-May-18, 27 May 18,$18,6,Duol Strike - Buildbox Template & Xcode,aminokee
27-May-18, 27 May 18,$99,1,Gate Break - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps
