create_Date,last_update,Price,sales,app_name,Created_by
27-Jan-19, 26 Jan 19,$25,0,Robber Chimney Jump - Ads  + IAP + BuildBox Project,Dulisa1
27-Jan-19, 26 Jan 19,$25,1,Bridge Girl Android Game App,shivay2017jan
27-Jan-19, 26 Jan 19,$15,2,New Platform Game,TaylorAB
27-Jan-19, 26 Jan 19,$12,3,Fly & Clean,aftermath_ae
27-Jan-19, 26 Jan 19,$99,2,Snake Adventure Tours - – Puzzle Solving (Android + IOS),goutaa-32
19-Jan-19, 19 Jan 19,$15,5,SAVE THE EGGS - ANDROID STUDIO & ECLIPS,mensellgames
19-Jan-19, 19 Jan 19,$20,2,SAVE THE EGGS - BUILDBOX PROJECT,mensellgames
19-Jan-19, 19 Jan 19,$18,1,Circle Bird Jump + Ready For Publish + Endless Game Play + Android,iQueen
19-Jan-19, 19 Jan 19,$50,2,Mega Bundle 5 Games - Android studio Project with Admob,ArtyDigi
19-Jan-19, 19 Jan 19,$46,0,Journey Forest - Android Studio + Eclipse ( BBDOC ),EYE_SAW_FUTURE
19-Jan-19, 5 Feb 19,$69,0,Shoot and Run 3 x Characters - Buildbox + iOS Xcode 10 + Android Studio + Admob + GDPR + API 27,QUESTO_PLAY
19-Jan-19, 19 Jan 19,$49,1,Shoot and Run - Buildbox + iOS Xcode 10 + Android Studio + Admob + GDPR + API 27 + Eclipse,QUESTO_PLAY
19-Jan-19, 19 Jan 19,$49,1,Trap Mouse Dangerous Adventure - Buildbox + iOS Xcode 10 + Android Studio + Admob + GDPR + API 27,QUESTO_PLAY
19-Jan-19, 19 Jan 19,$39,0,Tic Tac Toe - Buildbox + iOS Xcode 10 + Android Studio + Admob + GDPR + API 27 + Eclipse,QUESTO_PLAY
19-Jan-19, 19 Jan 19,$34,0,Brick Breaker Classic - Buildbox + iOS Xcode 10 + Android Studio + Admob + GDPR + API 27 + Eclipse,QUESTO_PLAY
19-Jan-19, 19 Jan 19,$39,2,Dunk Up 3d ( Android Project + Eclipse + Admob + Bbdoc ),YoYo-Games
19-Jan-19, 19 Jan 19,$399,0,10 Unity Games Premium Bundle (with Admob ads),electricpunch1
19-Jan-19, 19 Jan 19,$149,3,Swamp Zombie Attack - Pirate Kings (Android And iOS),blackrock1991
19-Jan-19, 19 Jan 19,$24,0,Sea Race Advanture,aminokee
19-Jan-19, 19 Jan 19,$24,1,Samurai - Buildbox,games66
19-Jan-19, 19 Jan 19,$18,2,Hisn Al-Muslim Azkar & Doaa + ADMOB INTEGRATED,aminokee
19-Jan-19, 19 Jan 19,$34,1,Sling Car Drift + Admob + Chartboost + Unity + In App Purchases,waqarm6
06-Jan-19, 6 Jan 19,$29,2,Spot It - Admob - Android & Ios Game (Buildbox Included),GAME_CITY
06-Jan-19, 6 Jan 19,$24,10,Jump Spin Fit - Fun Arcade Game Android Template + easy to reskine + AdMob,KartoFun
06-Jan-19, 6 Jan 19,$25,0,MerryChristmas - Buildbox - Eclipse - Android Studio Project,SmGame
06-Jan-19, 6 Jan 19,$28,1,Super Boy - Native American (Android Studio+BBDOC+Assets),UltravioletDeveloper
06-Jan-19, 6 Jan 19,$39,2,ColorFul Bump ( Android Project + Eclipse + Admob + Bbdoc ),YoYo-Games
06-Jan-19, 10 Feb 19,$18,18,Online Word Quiz + Image Guess Puzzle Game for Android,leenah_albanna
06-Jan-19, 6 Jan 19,$25,4,Gold Miner Grandpa + Ready For Publish + Android,iQueen
06-Jan-19, 6 Jan 19,$10,0,The Ring Template Game,PowerMovesC
06-Jan-19, 6 Jan 19,$25,12,Animal Jigsaw Puzzle Game For Kids + Ready For Publish + Android,iQueen
06-Jan-19, 6 Jan 19,$24,0,Ninja Jump Adventure (Android Studio+BBDOC+Assets),UltravioletDeveloper
06-Jan-19, 6 Jan 19,$23,2,Ice Princess - Magic Spa Salon Android,freebabygames5
06-Jan-19, 6 Jan 19,$15,1,KILL FLY WITH ADMOB - ANDROID STUDIO & ECLIPS FILE,mensellgames
06-Jan-19, 6 Jan 19,$20,0,Kill Fly - Buildbox Tamplate,mensellgames
06-Jan-19, 6 Jan 19,$60,0,Learn Numbers & Letters with Ice Cream Dessert,pyramidsapps
06-Jan-19, 6 Jan 19,$18,2,MEGA MATHS - BUILDBOX PROJECT WITH ADMOB,BeeApps
15-Dec-18, 15 Dec 18,$20,6,ZigZag Fire ( Android Project + Eclipse + Admob + Bbdoc ),YoYo-Games
15-Dec-18, 15 Dec 18,$30,12,Riddle Who Am I + Best Kids Quiz App + Ready For Publish + Android,iQueen
15-Dec-18, 15 Dec 18,$59,1,Christmas Mega Bundle 4 - Android Studio + Admob,aminokee
15-Dec-18, 15 Dec 18,$29,1,Christmas ice climber -Game Adventure,aminokee
15-Dec-18, 15 Dec 18,$25,7,Stickman Run Game- Unity Template,UnityGamesDev
15-Dec-18, 15 Dec 18,$19,4,Monkey Banana Kong Run Android studio,freebabygames5
15-Dec-18, 15 Dec 18,$70,6,Top Kids Best 5 Makeover Game + Ready For Publish + Android,iQueen
15-Dec-18, 15 Dec 18,$29,2,Big Guns n' Chickens - Android Game Template,AnalogPresent
15-Dec-18, 15 Dec 18,$18,1,Rise Up Funny Ball - Android Studio + Admob + Buildbox Project,ArtyDigi
15-Dec-18, 15 Dec 18,$35,1,Soccer Ball Smash + Android + IOS + Unity3D + Easy To Reskin,iQueen
15-Dec-18, 15 Dec 18,$35,2,Surfer Riders + Unity Games + IOS + Android,iQueen
15-Dec-18, 15 Dec 18,$18,0,ZOMBIE JUMP WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
15-Dec-18, 15 Dec 18,$25,1,ZOMBIE JUMP BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
15-Dec-18, 10 Feb 19,$18,27,Offline Word Quiz + Image Guess Puzzle Game for Android,leenah_albanna
15-Dec-18, 15 Dec 18,$29,0,Christmas Discount- 2 Buildbox games (Android Studio),xdorf88
15-Dec-18, 15 Dec 18,$14,3,Color Jump 3 - Fun Arcade Game Android Template + easy to reskine + AdMob,KartoFun
15-Dec-18, 15 Dec 18,$14,3,Trivia Quiz For kids - Game - Android Project with Admob (Interstitial and Banner),ArtyDigi
03-Dec-18, 2 Dec 18,$25,10,Rise Up Ballon ( Android Project + Eclipse + Admob + Bbdoc ),YoYo-Games
03-Dec-18, 2 Dec 18,$21,2,Valentine Love Secret Story First Crush Jigsaw Puzzle Game,freebabygames5
03-Dec-18, 2 Dec 18,$29,0,Smart Emoji's Quest Hidden Objects Game,freebabygames5
03-Dec-18, 2 Dec 18,$25,6,Best Wedding Makeover Games For Kids + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$19,1,Mermaid Princess Salon Girls Games,freebabygames5
03-Dec-18, 2 Dec 18,$22,4,Celebrity Star Salon + Best Makeover Game For Kids + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$25,1,Best Casual Game + Princess Strange + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$25,4,Science Girls Experiment + Best Games For Kids + Android,iQueen
03-Dec-18, 2 Dec 18,$16,2,Christmas Home CleanUp + Special Kids Games + Android,iQueen
03-Dec-18, 15 Dec 18,$39,1,Houba Houba - Unity Project - Ready to publish,comodeau
03-Dec-18, 19 Jan 19,$60,21,Mega Bundle 5 Games - Android studoi + admob,monkey-creative
03-Dec-18, 2 Dec 18,$19,1,Little Princess Salon,freebabygames5
03-Dec-18, 2 Dec 18,$16,4,Infinite Math: Android Puzzle Game,youssefragab
03-Dec-18, 2 Dec 18,$18,0,STACK JUMP WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
03-Dec-18, 2 Dec 18,$25,1,STACK JUMP BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
03-Dec-18, 2 Dec 18,$18,3,Pregnant Princess Check Up Kids Games + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$18,3,Cooking Game For Kids + Pizza Maker + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$25,1,Party Time + Top Kids Casual Game + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$27,1,Royal Princess: Wedding Makeup Salon Game For Girl,freebabygames5
03-Dec-18, 2 Dec 18,$19,1,Royal Princess Makeover & Dressup Salon Games For Girls,freebabygames5
03-Dec-18, 2 Dec 18,$16,4,ICE MONKEY RUNNER WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
03-Dec-18, 2 Dec 18,$25,1,ICE MONKEY RUNNER BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
03-Dec-18, 2 Dec 18,$25,3,Mystery House + Hidden Object + Ready For Publish + Android,iQueen
03-Dec-18, 2 Dec 18,$16,4,SANTA RUNNER WITH ADMOB - ANDROID STUDIO & ECLIPSE FILE,DiaaAldeen
03-Dec-18, 2 Dec 18,$25,1,SANTA RUNNER BUILDBOX PROJECT WITH ADMOB,DiaaAldeen
03-Dec-18, 2 Dec 18,$29,0,Jagged Escape - Admob - Android & Ios Game (Buildbox Included),GAME_CITY
03-Dec-18, 2 Dec 18,$59,3,Black Friday Mega Bundle Sale - 10 Games,aminokee
